Appended: [0, 7, 16, 8, 4, 3, 15, 14, 6, 5, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 1, 10, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 1, 10, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 15, 14, 5, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 14, 5, 6, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 12, 9, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 12, 9, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 12, 9, 10, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 12, 9, 10, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 10, 12, 9, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 10, 12, 9, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 10, 12, 1, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 10, 12, 1, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 10, 9, 12, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 10, 9, 12, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 9, 10, 1, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 9, 10, 1, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 9, 12, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 9, 12, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 6, 15, 14, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 5, 15, 14, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 1, 10, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 1, 10, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 14, 15, 6, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 6, 5, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 10, 9, 1, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 9, 10, 1, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 12, 10, 1, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 12, 9, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 1, 10, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 1, 10, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 9, 12, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 10, 12, 1, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 14, 5, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 5, 15, 6, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 12, 9, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 12, 9, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 12, 9, 10, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 12, 9, 10, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 10, 12, 9, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 10, 12, 9, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 10, 12, 1, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 10, 12, 1, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 10, 9, 12, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 10, 9, 12, 1, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 9, 10, 1, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 9, 10, 1, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 9, 12, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 9, 12, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 5, 15, 6, 14, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 6, 5, 14, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 1, 10, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 1, 10, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 10, 1, 12, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 12, 1, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 6, 14, 15, 5, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 15, 5, 6, 12, 1, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 1, 9, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 9, 1, 10, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 1, 10, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 10, 9, 1, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 10, 1, 9, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 9, 10, 1, 12, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 1, 9, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 9, 1, 12, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 1, 12, 10, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 12, 10, 1, 9, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 1, 12, 9, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 15, 5, 14, 6, 12, 9, 1, 10, 13, 2, 11, 0]
Appended: [0, 7, 16, 8, 4, 3, 14, 6, 15, 5, 1, 10, 12, 9, 13, 2, 11, 0]
